species	common_name	taxon_id	order	family	individual	type	info	file	etag
Bombus pascuorum	common carder bee	65598	Hymenoptera	Apidae	iyBomPasc1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_pascuorum/iyBomPasc1/genomic_data/10x/33308_4%234.cram	89477eaaeeba12ac53b887cfe559a24a-412
Bombus pascuorum	common carder bee	65598	Hymenoptera	Apidae	iyBomPasc1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Bombus_pascuorum/iyBomPasc1/genomic_data/pacbio/m64094_200215_140147.ccs.bam	e3e24f752371910b203e9b7baabeb3cf-476
Bombus pascuorum	common carder bee	65598	Hymenoptera	Apidae	iyBomPasc1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Bombus_pascuorum/iyBomPasc1/genomic_data/pacbio/m64094_200215_140147.ccs.bam.pbi	5e2903db5ecedd5d751b0869ecbc3394
Bombus pratorum	early bumblebee	30194	Hymenoptera	Apidae	iyBomPrat1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_pratorum/iyBomPrat1/genomic_data/10x/33635_7%235.cram	add9558cf944339afa3bed817a6bef37-415
Bombus pratorum	early bumblebee	30194	Hymenoptera	Apidae	iyBomPrat1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_pratorum/iyBomPrat1/genomic_data/10x/33635_7%236.cram	d7b433064ab8c909269468afbcd2d60d-440
Bombus pratorum	early bumblebee	30194	Hymenoptera	Apidae	iyBomPrat1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_pratorum/iyBomPrat1/genomic_data/10x/33635_7%237.cram	b77bd2f04b7c2acf11a8d5afbc536160-381
Bombus pratorum	early bumblebee	30194	Hymenoptera	Apidae	iyBomPrat1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_pratorum/iyBomPrat1/genomic_data/10x/33635_7%238.cram	2c6580092a2e366286a878705793aa47-509
Bombus rupestris	hill cuckoo-bee	30200	Hymenoptera	Apidae	iyBomRupe1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_rupestris/iyBomRupe1/genomic_data/10x/33610_8%235.cram	d2bf94ade5e47a4249612e4a7ed2fef6-404
Bombus rupestris	hill cuckoo-bee	30200	Hymenoptera	Apidae	iyBomRupe1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_rupestris/iyBomRupe1/genomic_data/10x/33610_8%236.cram	f0d6c37e84749596b5cdadbb6d23dda9-447
Bombus rupestris	hill cuckoo-bee	30200	Hymenoptera	Apidae	iyBomRupe1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_rupestris/iyBomRupe1/genomic_data/10x/33610_8%237.cram	278ea7c5d9414c62134f20d1e887cc8e-293
Bombus rupestris	hill cuckoo-bee	30200	Hymenoptera	Apidae	iyBomRupe1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_rupestris/iyBomRupe1/genomic_data/10x/33610_8%238.cram	923f95c0ac78b0b9a6f8966d109466b7-528
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/10x/33317_6%235.cram	664f502102a9444d02dc5f76162c6a48-437
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/10x/33317_6%236.cram	f9eb93a503378ab685c7890540f33388-476
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/10x/33317_6%237.cram	72420508270d165e01ad986a18954890-469
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/10x/33317_6%238.cram	c103067697f4a9efe45b2a0352f382dc-454
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/pacbio/m64097_200207_112553.ccs.bam	dcbaab2d1b07d7e8daf0d60dde11b602-1106
Bombus terrestris	buff-tailed bumblebee	30195	Hymenoptera	Apidae	iyBomTerr1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Bombus_terrestris/iyBomTerr1/genomic_data/pacbio/m64097_200207_112553.ccs.bam.pbi	02083bd917f5877b34212340bd2794fa-2
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/10x/33308_6%231.cram	8e93a3de807d65c76b0c8d60f7d82fe2-422
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/10x/33308_6%232.cram	748c46fc6e70488f9d5aa45d64b6b578-432
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/10x/33308_6%233.cram	ffded470cb3e63f53acd813e6f41c321-637
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/10x/33308_6%234.cram	ce02a53c4e047852ad33558c012bb375-456
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	pacbio.ccs.bam	S/P3-C1/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/pacbio/m64016_191129_173009.bc1020_BAK8B_OA--bc1020_BAK8B_OA.ccs.bam	920442326b115a03203366e7ad0a0186-246
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/pacbio/m64016_191129_173009.bc1020_BAK8B_OA--bc1020_BAK8B_OA.ccs.bam.pbi	99b6ce2fe62d1f4c7d103fbbc66a6bdd
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/pacbio/m64089_200204_161442.ccs.bam	5c035ca6c72e0a1be30d0df2d00eafdc-1303
Carcina quercana	long-horned flat-body	116121	Lepidoptera	Peleopodidae	ilCarQuer1	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Carcina_quercana/ilCarQuer1/genomic_data/pacbio/m64089_200204_161442.ccs.bam.pbi	ff425793a6c7cab8f2e634e78722b995-2
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/10x/32955_7%235.cram	6a45545bcdcaa6e07b1a1bc635d80503-461
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/10x/32955_7%236.cram	14f5498ec5cb6b6ed0e7cacf18e9b231-525
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/10x/32955_7%237.cram	40bb648ede0fce99641ae2fa7a82a489-318
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/10x/32955_7%238.cram	79b265fd1039b8d02aaabd9db85235e0-351
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	pacbio.ccs.bam	S/P4-C2/5.0-8M	https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/pacbio/m64016_191219_155954.ccs.bam	e20186abe0da972f1439b4c8ddfa8d17-852
Celastrina argiolus	holly brown	203782	Lepidoptera	Lycaenidae	ilCelArgi3	pacbio.ccs.index		https://darwin.cog.sanger.ac.uk/insects/Celastrina_argiolus/ilCelArgi3/genomic_data/pacbio/m64016_191219_155954.ccs.bam.pbi	8a96ea2219b0613a3a7f680d1d974f9d
Cheilosia pagana	parsley Cheilosia	273407	Diptera	Syrphidae	idChePaga1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Cheilosia_pagana/idChePaga1/genomic_data/10x/33253_7%235.cram	1b4b7ee512772ca6b48c92800b18727b-382
Cheilosia pagana	parsley Cheilosia	273407	Diptera	Syrphidae	idChePaga1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Cheilosia_pagana/idChePaga1/genomic_data/10x/33253_7%236.cram	41b4da04d7bca06ae6a50a0576cdc5a0-479
Cheilosia pagana	parsley Cheilosia	273407	Diptera	Syrphidae	idChePaga1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Cheilosia_pagana/idChePaga1/genomic_data/10x/33253_7%237.cram	ce0cc960e43f323885c63194ca8d04ec-309
Cheilosia pagana	parsley Cheilosia	273407	Diptera	Syrphidae	idChePaga1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Cheilosia_pagana/idChePaga1/genomic_data/10x/33253_7%238.cram	51e32a8fc6c4552063f3260026427113-340
Chrysoperla carnea	common green lacewing	189513	Neuroptera	Chrysopidae	inChrCarn1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Chrysoperla_carnea/inChrCarn1/genomic_data/10x/33772_7%231.cram	1721df546cc7c4d793060052a2367fa6-946
Chrysoperla carnea	common green lacewing	189513	Neuroptera	Chrysopidae	inChrCarn1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Chrysoperla_carnea/inChrCarn1/genomic_data/10x/33772_7%232.cram	3df67147ac6bdf17994278dc5e4b10db-866
Chrysoperla carnea	common green lacewing	189513	Neuroptera	Chrysopidae	inChrCarn1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Chrysoperla_carnea/inChrCarn1/genomic_data/10x/33772_7%233.cram	ee1c9ce589d70193e037b1ffd699e730-803
Chrysoperla carnea	common green lacewing	189513	Neuroptera	Chrysopidae	inChrCarn1	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Chrysoperla_carnea/inChrCarn1/genomic_data/10x/33772_7%234.cram	453cd7315171a13c20b1c306e8b5e3e8-858
Clubiona reclusa		1871940	Chelicerata	Clubionidae	qqCluRecl1	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Clubiona_reclusa/qqCluRecl1/genomic_data/10x/33308_3%231.cram	35eb65b2f2d1bf58663534f4e3a9f4a9-494
Clubiona reclusa		1871940	Chelicerata	Clubionidae	qqCluRecl1	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Clubiona_reclusa/qqCluRecl1/genomic_data/10x/33308_3%232.cram	8ebb2a8cc4610562b07d698753310727-441
Clubiona reclusa		1871940	Chelicerata	Clubionidae	qqCluRecl1	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Clubiona_reclusa/qqCluRecl1/genomic_data/10x/33308_3%233.cram	404d8899c493fa8eb60a9df1ae8a4093-487
Clubiona reclusa		1871940	Chelicerata	Clubionidae	qqCluRecl1	10x.ucram		https://darwin.cog.sanger.ac.uk/arthropods/Clubiona_reclusa/qqCluRecl1/genomic_data/10x/33308_3%234.cram	51a3c361b88868ccdc0477196e166c2e-556
Coenonympha tullia	common ringlet	132697	Lepidoptera	Nymphalidae	ilCoeTull2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Coenonympha_tullia/ilCoeTull2/genomic_data/10x/31958_5%235.cram	cb92bc32482beb6b6e0b460a5ce79ddb-397
Coenonympha tullia	common ringlet	132697	Lepidoptera	Nymphalidae	ilCoeTull2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Coenonympha_tullia/ilCoeTull2/genomic_data/10x/31958_5%236.cram	6b2c2bdda45bfa3d83efcbf8868035f2-378
Coenonympha tullia	common ringlet	132697	Lepidoptera	Nymphalidae	ilCoeTull2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Coenonympha_tullia/ilCoeTull2/genomic_data/10x/31958_5%237.cram	e19ec18ad557b423253e7746706f15e5-296
Coenonympha tullia	common ringlet	132697	Lepidoptera	Nymphalidae	ilCoeTull2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Coenonympha_tullia/ilCoeTull2/genomic_data/10x/31958_5%238.cram	3417997fe334171b7021b623bb8a2820-398
Colostygia pectinataria	green carpet	934931	Lepidoptera	Geometridae	ilColPect2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Colostygia_pectinataria/ilColPect2/genomic_data/10x/32841_4%235.cram	f7b1be98233b81d9871aad713b6aacce-349
Colostygia pectinataria	green carpet	934931	Lepidoptera	Geometridae	ilColPect2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Colostygia_pectinataria/ilColPect2/genomic_data/10x/32841_4%236.cram	2d364aa71b05263dbdbe3e3d70c80a0d-355
Colostygia pectinataria	green carpet	934931	Lepidoptera	Geometridae	ilColPect2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Colostygia_pectinataria/ilColPect2/genomic_data/10x/32841_4%237.cram	fd03712aa814a04bddf7b69b8e214f51-440
Colostygia pectinataria	green carpet	934931	Lepidoptera	Geometridae	ilColPect2	10x.ucram		https://darwin.cog.sanger.ac.uk/insects/Colostygia_pectinataria/ilColPect2/genomic_data/10x/32841_4%238.cram	2a4bc88b029c792668d66985ee368dcc-364
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_0.fastq.gz	abd2f8a19739d6f8b819be1d4081955d
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_1.fastq.gz	50f04c5e7f5511b80c21ffe3598979e9-5
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_2.fastq.gz	cb8f088385d3818bc72bf7fb6b72c4d7-5
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_3.fastq.gz	1a4c43421d6a2de8ce7ad72d9546df8e-5
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_4.fastq.gz	db9e9e75d987036270886bafa3f4d404-5
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_5.fastq.gz	e5308aacddae7cd5ef6e1a1060c7de4a-5
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_6.fastq.gz	1dfec81440beafebceea2a086d59aee0-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_7.fastq.gz	2abd1542dcfc8cc49cf5eb86487f1b2d-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_8.fastq.gz	da8091df9acf86d70b6185cbb62ec42b-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_9.fastq.gz	f1527ec06f8dcdfd8ce152bbd1a7e0ec-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_10.fastq.gz	6181629b3edb5d6721b4af663a7bee43-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_11.fastq.gz	0e9ce0bcb515955a5ac4c6997a5c93df-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_12.fastq.gz	9d13d20c574fa950ee26b73102f4adca-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_13.fastq.gz	7a7431b038b85b92641d6224acba4c05-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_14.fastq.gz	5b83d5ef75771150dc0537ab986723ee-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_15.fastq.gz	a6d82a35cb00a467d1f58514bc26cf26-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_16.fastq.gz	9da86053556aaaaa61086478f1f6861c-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_17.fastq.gz	6feb90220e335cf7d6b9bf9e85a4f7d5-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_18.fastq.gz	f9bf3f7a5794734a89f0d2539ae9fcdf-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_19.fastq.gz	eaeedcbf083b5adf1a8d069091502a6d-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_20.fastq.gz	6b2f0610feebe6b9f7dcffad1230eb2c-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_21.fastq.gz	88d53289eec48b7211a950678490cee0-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_6490c7f0_22.fastq.gz	d17baf8ee294ebeba4f390bfc080afb8-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_0.fastq.gz	60a07143345356c48d6b8d90114876be-2
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_1.fastq.gz	a85b71b691dba3505f1caa6ffb1d2a06-2
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_2.fastq.gz	27ae9f3eb5cfd7c8f02727473a042c4e-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_3.fastq.gz	9cbc3011da2daecb8b9a40d2abf9d22b-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_4.fastq.gz	45dcfcb64c798e2584cecb1e6c7382b4-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_5.fastq.gz	f071a85dde43dbd92fe3c92902f01d97-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_6.fastq.gz	6ff0f4587c664c210b087eed01805d95-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_7.fastq.gz	2cd01896a6a67410499ea18332e7112b-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_8.fastq.gz	dbe663650ebea1a6bf42c77e53d512d5-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_9.fastq.gz	9671a899bd7ecff9ddc30c79c33926b9-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_10.fastq.gz	78991b37f42c92133d94eb166085fad2-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_11.fastq.gz	6b64858016e795a92ff908180a842edb-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_12.fastq.gz	8d6d8150f1206d3971ec00ab5c9bbcb4-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_13.fastq.gz	207bd6432c0a679b1fb9dadee9adc580-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_14.fastq.gz	c59ff657b1296acf7575e763f092c51a-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_15.fastq.gz	f0ee3b81f2d276489a8bc30d865a8bf8-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_16.fastq.gz	7ec7b063bacd2481b78622e72feec956-6
Cosmia trapezina	the dun-bar	116126	Lepidoptera	Noctuidae	ilCosTrap1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Cosmia_trapezina/ilCosTrap1/genomic_data/ont/fastq_pass/PAE35570_pass_facbcea1_17.fastq.gz	e959ddb55f6ada02f7a53e87cedcd658-6
